,Unnamed: 0,sha256,time,datasets
11004,11004.0,041d1a94818782c4e8c5129711a105b305d508a1d62665c83bd99df2c7fcb0a5,2012-09-04 19:42:06,"(2012-08-01, 2013-01-01]"
11006,11006.0,d4eee5657b4c62a9206d43641a2b082713c8048f7c88840e5fb19ce7d7608c8e,2012-09-06 13:36:16,"(2012-08-01, 2013-01-01]"
11017,11017.0,42dbf34de590aed5484b00b8ec3355a586a15317c032f8e7c68b1c9c90b1b3bc,2012-09-11 18:29:54,"(2012-08-01, 2013-01-01]"
11032,11032.0,039ebd3e95d0bc6b9577f5633cc2af9629d63eb679ea06bc16071902a60c16f5,2012-10-16 02:44:32,"(2012-08-01, 2013-01-01]"
11045,11045.0,03637b8c5f78f896dc110fbc18c6ed4f507f05ebe16e76929e439381d7d95095,2012-10-03 06:48:32,"(2012-08-01, 2013-01-01]"
11052,11052.0,1233d23262137a6cc2408384e7a36d22fff054e9f82f853b64b3cd77c92e890d,2012-09-11 01:09:26,"(2012-08-01, 2013-01-01]"
11055,11055.0,040d5cf6917ecb551a206218842173c61d1ebe90c79cc3ba3a4203eef742d607,2012-09-25 22:09:46,"(2012-08-01, 2013-01-01]"
11059,11059.0,11b7f64b79d5f8a2918ecee5b0c2b7d8281b09ae94f82f804f754c60ce58efcf,2012-10-12 14:14:12,"(2012-08-01, 2013-01-01]"
11084,11084.0,92e1acaec88cfae2825987e8501d450eaaed1f05f27e974e4ddff01d8da5b124,2012-11-18 06:36:46,"(2012-08-01, 2013-01-01]"
11090,11090.0,8071852f053f8b15e283a974d930e7b6f423598e6301f64c01db00c2115f5a14,2012-10-19 21:10:22,"(2012-08-01, 2013-01-01]"
11094,11094.0,11fe48c747d3192f3f134eddd0c682243f399618f0cbeb8d0ff65860691aa908,2012-09-02 00:10:38,"(2012-08-01, 2013-01-01]"
11122,11122.0,11e71bde35ec6f6420dfec3ebf5bad0573597aa2062e5eadd67c7f1e78e1425c,2012-12-10 10:35:32,"(2012-08-01, 2013-01-01]"
11127,11127.0,11a23bc997597af22aa6e67d98c612e6fd2200f3dc99ea97f54ba09e2f41ea40,2012-09-12 18:45:58,"(2012-08-01, 2013-01-01]"
11129,11129.0,86f06f351c8a6c49ddab06322435cd655bf34471dd767ed76c3d2b2a5ef4cba5,2012-11-21 11:55:44,"(2012-08-01, 2013-01-01]"
11132,11132.0,5eb31446e04bfd79de7d99cc0fb2b5641e591e676286539ff2d0c8f5d56c05b3,2012-12-28 18:41:58,"(2012-08-01, 2013-01-01]"
11147,11147.0,bc2a770cb549d80e11f2e45989a7e1cde2860d6ad3bd39a30c90a9a5df10664a,2012-12-09 05:31:18,"(2012-08-01, 2013-01-01]"
11173,11173.0,1168b08452bd76498be7c00d82d998b32bd63322d833846d48fb2d83b2dd08d2,2012-11-15 18:39:08,"(2012-08-01, 2013-01-01]"
11186,11186.0,116cbc0b593d18d3c3f1286c90dc7ba2d209e77a42a9e56514ec6b96f6a344f4,2012-11-15 10:25:56,"(2012-08-01, 2013-01-01]"
11189,11189.0,1200b8ef559c61f54899b24a8c2aeee911d369e128c2ad535bcbc5380691bd76,2012-10-09 19:29:46,"(2012-08-01, 2013-01-01]"
11195,11195.0,11af0c586e23b6289f7a66aa740d755df11931c7858438c85a71a582a497101f,2012-10-16 02:44:32,"(2012-08-01, 2013-01-01]"
11215,11215.0,113a0cfac88834aa19d3ccfe096ab2103ee6278cbb097b3cc1426e36a83947cf,2012-08-28 18:02:06,"(2012-08-01, 2013-01-01]"
11217,11217.0,03ffe561736bddd418a6767d8120e31b7b26a33012d4052937ee1033174a95e2,2012-09-12 00:16:30,"(2012-08-01, 2013-01-01]"
11232,11232.0,03881bbcf4c90f0ee14bd38a104300e757975451a2805da2e7dce713d114f492,2012-12-03 11:17:02,"(2012-08-01, 2013-01-01]"
11253,11253.0,7457c778be1b9e369b3b48a256e5333a030781cbf6c27f1d107c8214a1afa120,2012-11-28 11:52:00,"(2012-08-01, 2013-01-01]"
11274,11274.0,4ab79239ca75234b7efb680629acd01e580a74de2a6cd83c191e8ae34c07daa5,2012-12-03 17:41:22,"(2012-08-01, 2013-01-01]"
11278,11278.0,113ff71bc0cfec28d204c5f2fbf4f752337e72a320ad22fb209b9c4defa1c409,2012-12-19 21:13:52,"(2012-08-01, 2013-01-01]"
11290,11290.0,030d7f23b42525f7bf0c7353d6d648d871cd85c546d60a1b9ee7ad3d0157486b,2012-12-29 01:44:04,"(2012-08-01, 2013-01-01]"
11291,11291.0,03b6b7a203252fa77e73c855385408c546888922efeb223454b6a026056fbc72,2012-10-01 21:09:46,"(2012-08-01, 2013-01-01]"
11329,11329.0,fc1cdab53268c9b57cbf0703fe15da8e2f1af960221ad2b9a4ab32dcb5909c6b,2012-10-03 22:33:08,"(2012-08-01, 2013-01-01]"
11338,11338.0,111077a571a3a424dc08532d8d86ee21aa169aeffbd1c070479b575aba411c65,2012-10-02 13:52:38,"(2012-08-01, 2013-01-01]"
11340,11340.0,b7a5fa55cf2dd983a7f9c5692bb9a413ba0f8978662f4e0dd768812041655742,2012-11-07 11:53:36,"(2012-08-01, 2013-01-01]"
11343,11343.0,1249ae901d2ea9506502c4aaa258a57d0e4823376af304cfb6fd7e37faa59ab9,2012-12-22 08:49:34,"(2012-08-01, 2013-01-01]"
11345,11345.0,b96fe45e0c81131cf081fed384fb9aea89cb2d888126b8fe891535b505c11b76,2012-12-04 14:57:26,"(2012-08-01, 2013-01-01]"
11363,11363.0,030d73517f5be924a879e9e6b95d7ed9c30ddf2ee92f193b73a98c0a84f573aa,2012-12-05 10:42:12,"(2012-08-01, 2013-01-01]"
11381,11381.0,11eb48bd1ce10092a9a6a9b51913ae454e5fd4614b060d51f83388e9f928c839,2012-09-05 15:38:14,"(2012-08-01, 2013-01-01]"
11391,11391.0,033162358706d69ed01192ea8031b8e9330dc45e85853a2514d8878c5c0938cb,2012-09-07 14:30:16,"(2012-08-01, 2013-01-01]"
11419,11419.0,035d839fc580e08963b33b07a2a3240104b2de819cb7237772533c6ea5a82360,2012-12-04 15:54:02,"(2012-08-01, 2013-01-01]"
11421,11421.0,0354bef1ec2bee958818f13b4070f2f63b82ca2bc115e995129ab46ee4a3a1bc,2012-09-16 21:15:12,"(2012-08-01, 2013-01-01]"
11422,11422.0,edbb254a30424baef579b535d67e35afb9d7f4e6613b9c0f77f2462cae29f86e,2012-12-16 19:40:40,"(2012-08-01, 2013-01-01]"
11424,11424.0,11791cb87f310e7c566b7244aa78d4bc7fc6c67c6d9590f3cddd74d358e5956b,2012-11-30 09:08:26,"(2012-08-01, 2013-01-01]"
11442,11442.0,1193180a5e2904b2cedd9b253ce40a31d7b3aa88cd25f5dcbf68dc5d3e7a7626,2012-11-15 21:00:10,"(2012-08-01, 2013-01-01]"
11448,11448.0,bf18952d6f702e12ac22901d2f600ec07ef07ec05fad5c698af5629bb66a52f7,2012-12-07 19:11:20,"(2012-08-01, 2013-01-01]"
11449,11449.0,a4b62878ad72dd234437acbf6f5d617fc5591e9aad5951b6c13e880dbb691c47,2012-11-05 18:53:34,"(2012-08-01, 2013-01-01]"
11453,11453.0,1123e62ab7549dcc939edc122ecdaee7bb71bfd2ed3034207e19f5f507dd6441,2012-09-24 18:51:18,"(2012-08-01, 2013-01-01]"
11468,11468.0,02e24ac8f0cc07ab482577624126e62ef518bde98106a265bb1625907445a66b,2012-08-13 12:26:16,"(2012-08-01, 2013-01-01]"
11470,11470.0,118abb69fdd1c4da224f849adcb1650f1d942729873b6f2c35a700f99d5210e5,2012-08-20 13:25:02,"(2012-08-01, 2013-01-01]"
11471,11471.0,11e36fe39c7fe14bd058e8cd04eb5fd3dc1eeb2a343041ae95cd2f3634c5c74e,2012-09-14 14:48:30,"(2012-08-01, 2013-01-01]"
11474,11474.0,2ebb552f3c73a54b1e07f4c97708ee7be7da6d5fa14e4e4e306240e16885df41,2012-11-12 22:59:46,"(2012-08-01, 2013-01-01]"
11493,11493.0,12066293a2f717e8b425bc6130a75b141e933286344478e0b8d4689fc0a23265,2012-12-18 21:39:16,"(2012-08-01, 2013-01-01]"
11495,11495.0,032f9f536f9be15f4eaff92a4b63c89222576fe5e3d8f00d1f3816c18ee399e1,2012-08-23 19:35:30,"(2012-08-01, 2013-01-01]"
11496,11496.0,034f435bc44eacaeb55e83584c67c3557e33c5f056582fea89814790f54f4aea,2012-12-23 23:56:00,"(2012-08-01, 2013-01-01]"
11497,11497.0,a7c5b2df675447ffe770a3125c8bf365e1c57b8cb9057f5514634f167c28603e,2012-08-27 15:08:42,"(2012-08-01, 2013-01-01]"
11508,11508.0,039159d1654bbc9ea6f14c804840fb3adf4cb80d4344dc326041194e07057adb,2012-08-09 15:29:24,"(2012-08-01, 2013-01-01]"
11509,11509.0,84f5aee9413a4ca554f693268d664d990a52831adf62857d6e2e1142bb157d86,2012-10-10 19:30:26,"(2012-08-01, 2013-01-01]"
11512,11512.0,d8688102c1d0548d920b5ca554d57d1610302b933148836097b9651c10ff4e0c,2012-08-21 15:16:36,"(2012-08-01, 2013-01-01]"
11521,11521.0,03871a8b8b499e798d6183bb43c7897cfe353bc0138e1483bce3616a0a96a3c9,2012-12-04 10:06:24,"(2012-08-01, 2013-01-01]"
11533,11533.0,0361c4a717b7615337b36d3e3e9550d230c2e7f25e1e14e983443ca48233d885,2012-12-03 09:49:18,"(2012-08-01, 2013-01-01]"
11537,11537.0,9b46e04ebfbd70fd9b92fd3f8171eb4306feab0467dc7df6f910290fbe2ef38b,2012-12-26 14:20:26,"(2012-08-01, 2013-01-01]"
11540,11540.0,0eeff2993a58b266fe7515fd6f781613459645dc89683eed3c8e3ccd8bc3bb9e,2012-11-22 15:06:18,"(2012-08-01, 2013-01-01]"
11545,11545.0,ab10c3ef44c8557dc1eb2fcc66a8ccc450bcf3658721969938afff7ea905e19d,2012-08-15 10:24:20,"(2012-08-01, 2013-01-01]"
11552,11552.0,041c767bc3a163c33ef0d18c5807af3e1c81e0f3888567a5a90c8d64800b1810,2012-11-29 12:24:32,"(2012-08-01, 2013-01-01]"
11556,11556.0,1152f86bffdccbe2e87cb0257741be4149e7a7e8e76d8fe6f18872dbbadf62bc,2012-10-30 23:06:26,"(2012-08-01, 2013-01-01]"
11566,11566.0,11d88d91820fa677e50da1e377d4f7f82d112a33a2c7fc7c2e6ea5d47685fbc1,2012-12-21 17:30:58,"(2012-08-01, 2013-01-01]"
11569,11569.0,043940b83b2ba83b591d1b4d7302fcdd711f492ac75f13c643602cb7bf998ecb,2012-09-29 09:43:46,"(2012-08-01, 2013-01-01]"
11576,11576.0,030ecf35503489c0c81d273df71a95b4ceb29046b3e59c6631804d8c776bcb19,2012-11-27 16:05:38,"(2012-08-01, 2013-01-01]"
11584,11584.0,11c73f11e1c0e694c754138b7a82ba46355443fc494e0ee4e265be04d624dfe8,2012-11-08 08:56:00,"(2012-08-01, 2013-01-01]"
11585,11585.0,040452967b0116980efc47c02d6d802a7f95e9063314a674582dcb5747ae55d2,2012-09-25 18:28:34,"(2012-08-01, 2013-01-01]"
11586,11586.0,9dee754712b111c89accbc8979345d95f3d463dbead363a6e2564835aeffb43e,2012-12-17 20:02:30,"(2012-08-01, 2013-01-01]"
11594,11594.0,04131823122ad6b7bb53d1ff4e8dcb3318da11c54b7b6c4c0d771c4fcde34783,2012-12-16 18:48:00,"(2012-08-01, 2013-01-01]"
11596,11596.0,852a74f1c8c69bd9b76b971a4524b18820e9dd3e02091eec23cdf8f686cfe46c,2012-10-12 13:44:20,"(2012-08-01, 2013-01-01]"
11601,11601.0,11d5a75263042ffcb3b84addab7d625dcc00b5c0f62bacde466838fa42ef0a58,2012-11-09 15:36:16,"(2012-08-01, 2013-01-01]"
11613,11613.0,04166ee3ff0104c6b43228ade46d39f70f8fdfafdaeb6ed2ae6e1a451b06dee2,2012-12-03 11:15:08,"(2012-08-01, 2013-01-01]"
11615,11615.0,469fa3f1102ecbcae99b6166c7bb8cbe7fc29a48a5656380d16c1302ae36c9c3,2012-11-21 21:44:06,"(2012-08-01, 2013-01-01]"
11635,11635.0,0369786a1837c57bb56e003005999400ea28ef3f077781264d396ec403890430,2012-09-02 01:11:14,"(2012-08-01, 2013-01-01]"
11638,11638.0,b58c043bb120f09d9c6991b7e12d8cdb6e6e1196b00f8f74ebdd7412752a7f60,2012-09-16 20:19:06,"(2012-08-01, 2013-01-01]"
11643,11643.0,03094066a4668808e0aa7113d92ac2859f1a3403e211bd1917b11feac499ab30,2012-12-06 14:13:22,"(2012-08-01, 2013-01-01]"
11652,11652.0,fe0b85727212420a9667a9e525e1e809fe9d031d1aa0e1c7b60465559a22f16a,2012-11-01 15:38:08,"(2012-08-01, 2013-01-01]"
11658,11658.0,6048c9a7202a4709c4b98444666763d45c53fdce5577cb4cdb94b830e96c4b0a,2012-09-26 02:48:36,"(2012-08-01, 2013-01-01]"
11664,11664.0,118b06c9e67f2f38697af4df0256bd6abb2adae2608f339bd0baf0304c332b6e,2012-08-15 11:27:28,"(2012-08-01, 2013-01-01]"
11671,11671.0,035e42355cb58989a5c82b924c7ac3d2439806e44fd5227a700e94dbc61b1f25,2012-10-20 03:24:00,"(2012-08-01, 2013-01-01]"
11684,11684.0,4f640f81d3a70a98a45252661b693b4b17b49bbfb6d16b24356e2392e276ac14,2012-11-07 16:01:12,"(2012-08-01, 2013-01-01]"
11694,11694.0,ff11fda2283cef62cdce2019f487b61ad623bace8dd4140c1ae8526eb1c0ec8f,2012-11-14 01:00:54,"(2012-08-01, 2013-01-01]"
11713,11713.0,d6e02de42c22c4c37a73eca185c0eb6eed11e7ac587c1350d525ec830d785793,2012-09-13 15:00:48,"(2012-08-01, 2013-01-01]"
11727,11727.0,11e39dc5406e98cd32a23f2c3caa6ee3a37cc79d98b5b11fa4b2b83e5c762224,2012-10-24 15:21:34,"(2012-08-01, 2013-01-01]"
11759,11759.0,6b5d99e9eca92af906b698e6d6e4d3ced9c4adfeb6d1866c81e570c0b6f9ef80,2012-10-25 22:47:02,"(2012-08-01, 2013-01-01]"
11762,11762.0,e008acc777a093036cc1bb71baf297bea90fee1ae10224626b30891d729d5c73,2012-12-10 18:36:18,"(2012-08-01, 2013-01-01]"
11774,11774.0,036a6e1c465d7923435c55dda30ead8c612e0ebd900f7d74a5da192993ba9871,2012-08-06 17:44:30,"(2012-08-01, 2013-01-01]"
11777,11777.0,11af8ebee4caf66219845f74e44db8ab741937ed5aab711d2435fa07479d2369,2012-12-05 16:46:26,"(2012-08-01, 2013-01-01]"
11780,11780.0,032ac3b7c3817e073804c5bfa2b18b09d807b13800f813fb51629ccbeaa99651,2012-10-14 21:27:24,"(2012-08-01, 2013-01-01]"
11800,11800.0,1191aedcde55b03a445d8df6a56a700832f4c2aee2ad843a4e5e0881476ae4f3,2012-09-26 20:19:38,"(2012-08-01, 2013-01-01]"
11804,11804.0,8dc621346b6aa1900b96cb412b991af93f1c7a2f27e5bff08582578f94019e92,2012-12-06 17:49:52,"(2012-08-01, 2013-01-01]"
11810,11810.0,b0f8bbbdb5e98df5c586706596ea3d7e32076b0dcae38f1a2bd63edec3ce22c2,2012-10-09 18:54:40,"(2012-08-01, 2013-01-01]"
11813,11813.0,117418f21c353b0b7269a49da27a9ea1c538127052a9180d0192e57b47847261,2012-10-31 17:06:00,"(2012-08-01, 2013-01-01]"
11818,11818.0,49a006889f17b8866519b0f9be7a770437391bf634771f335398fd1c7a1ecc3d,2012-08-13 14:25:42,"(2012-08-01, 2013-01-01]"
11823,11823.0,03845dc26951f9333864f8dd7583666b900c4540fed6c74a79d8140570216a7c,2012-09-26 16:24:02,"(2012-08-01, 2013-01-01]"
11849,11849.0,113bc5b4787d46197fde12198c25716629e5a2bd19c39abd8084f7da602b01a6,2012-10-30 18:06:24,"(2012-08-01, 2013-01-01]"
11857,11857.0,0350b95832da23a81e2124961549a70c45d17b595f16665d142beb1e10d43f85,2012-11-30 20:28:56,"(2012-08-01, 2013-01-01]"
11865,11865.0,c186d495e677390ad1f778d4d9cf401bc590e5c9bfb85c41539760f194241084,2012-08-09 21:44:42,"(2012-08-01, 2013-01-01]"
11868,11868.0,03596f36667bcacd3a49cb177bc46a29a0e4c09070f0842d19c01fdaabe1a0a7,2012-12-06 16:22:56,"(2012-08-01, 2013-01-01]"
11870,11870.0,1192337538600f5267f7e9e970ad0b781c702d349f395ce48e22b3fa4036f175,2012-10-22 11:29:48,"(2012-08-01, 2013-01-01]"
11878,11878.0,11554971552904c8507f1fead7ab6ae70128c66398da65ebae392cabbc67f2c9,2012-12-25 17:41:20,"(2012-08-01, 2013-01-01]"
11889,11889.0,03a47086c58946a8d16894b8b117406bf0a42f54d10fc4b34af8c7747546c8e7,2012-10-14 17:53:18,"(2012-08-01, 2013-01-01]"
11896,11896.0,0372046132234eb85701f6890da52ecb1bfe4f7991594f8ccc5ada1864608d88,2012-08-03 19:33:06,"(2012-08-01, 2013-01-01]"
11897,11897.0,0379928810109c31e61248d35311b8ac439afd0859ea71477207881d7ecb62a6,2012-10-22 09:41:14,"(2012-08-01, 2013-01-01]"
11907,11907.0,1130478929a6454a777c2b02b4f283a112c5601ec4b2a1aa0601c661a7b610c0,2012-11-13 15:01:44,"(2012-08-01, 2013-01-01]"
11916,11916.0,03959a76e25284d03c754e41f06923cb9e743e89da9241305f019e526cbea222,2012-08-17 18:03:22,"(2012-08-01, 2013-01-01]"
11928,11928.0,c052661c020ceec255d2151d4a0217971cfa396f23b8e6f2d26663485e15689a,2012-12-11 15:50:18,"(2012-08-01, 2013-01-01]"
11951,11951.0,1162627e5f6b1da634d79752da64b73823ab6cebdf321291516025e3b55bd479,2012-11-08 15:59:18,"(2012-08-01, 2013-01-01]"
11965,11965.0,03cf450dc094e1247cf51e12fcc9a1e9fc54adfa278b916029f7aa6a8309019a,2012-10-19 13:12:40,"(2012-08-01, 2013-01-01]"
11969,11969.0,03790a29f0f637cead6925c9ab2166eb46ae1457ea00b0d2441f1c481a94d8a2,2012-11-05 00:27:10,"(2012-08-01, 2013-01-01]"
11983,11983.0,0429c8fb12bace37f39dddb5090e1be659dd4acbf2c430d5414ae52cd499961e,2012-09-27 21:29:24,"(2012-08-01, 2013-01-01]"
11989,11989.0,4a11d589441910d651cd74cdd5a2339cca62c8df5745659925a00c5fe5ab6642,2012-09-23 00:19:20,"(2012-08-01, 2013-01-01]"
12004,12004.0,f569bf3cbd8ba356ac0b13f7b88c47069402b753b75ad08107ed5fe7dbade923,2012-09-11 14:07:46,"(2012-08-01, 2013-01-01]"
12013,12013.0,d55d0f2c2ea49edf8c9db887c9f03abdb262a139f258459368e6443fecd6d9e2,2012-12-13 10:25:10,"(2012-08-01, 2013-01-01]"
12019,12019.0,02f01b9bc66e537db8b35ec34a3c8bd3c1b3ac0a131cad524e6a641bba56e48f,2012-09-17 08:44:18,"(2012-08-01, 2013-01-01]"
12028,12028.0,0402c859d05b2b0e2cd191a48fe9fe6fa28de547122e6727ad445f53ed336d81,2012-09-22 00:02:56,"(2012-08-01, 2013-01-01]"
12033,12033.0,cc678946833572b0e9eb3e3d1f0e763e1b65d875c319a9ae04eac2fd51471b4d,2012-08-26 11:55:44,"(2012-08-01, 2013-01-01]"
12040,12040.0,02ed6dec7f1f1045af31ffc194f6292ff1ac1fbc9f08975c6776687b8b854554,2012-09-20 22:42:06,"(2012-08-01, 2013-01-01]"
12044,12044.0,03ecf260fc8b032938953f3f58015678456b674d62ebfb2913167b6e24694a20,2012-10-31 19:23:26,"(2012-08-01, 2013-01-01]"
12056,12056.0,11744f965d4ae744ab8cc4bab76a83403bdc70daba071069aad3277c07a66aaf,2012-08-28 13:13:40,"(2012-08-01, 2013-01-01]"
12058,12058.0,0420551ec76802206da3fed09c862948692241bc2acd94f64a9ae576b6a481d8,2012-08-21 19:18:22,"(2012-08-01, 2013-01-01]"
12071,12071.0,620421ea98724ad4596192478d0856972960aaaeca462048fd6d5d21d7e8a116,2012-09-27 12:58:10,"(2012-08-01, 2013-01-01]"
12074,12074.0,039e7972b0f624c0e94f13a9c90b3a3a7c7b850093b5c9e16ac150f61cedc1b2,2012-12-12 20:56:00,"(2012-08-01, 2013-01-01]"
12084,12084.0,195f27adeeaa0d90f3096e507d95034e066fe27e72754a0c67c6a699f5fd00d7,2012-11-01 22:28:30,"(2012-08-01, 2013-01-01]"
12085,12085.0,03e11a0507a7b3c31b7a5251f732c84ca6e2b4b160666439104b6eaf22f8df28,2012-08-01 19:05:18,"(2012-08-01, 2013-01-01]"
12087,12087.0,504c430ee286529b41e085be21cf93764a17af02601ee722db17cd7a57c6c53d,2012-12-21 10:36:56,"(2012-08-01, 2013-01-01]"
12110,12110.0,751571e4a07cd33af99af2a22d09b6c06c29fc8a53dc91056c53bd88df60abc8,2012-09-18 12:13:12,"(2012-08-01, 2013-01-01]"
12117,12117.0,0422bea56a000b32d3e2620b988adc84ebdd88fe580aa53fe7cd35656863a92c,2012-11-15 05:23:44,"(2012-08-01, 2013-01-01]"
12121,12121.0,120b0be124ebc6c469bd6cb020c82a7dd117cf5ba6def05e69de04c1a55f28d0,2012-08-07 17:47:04,"(2012-08-01, 2013-01-01]"
12123,12123.0,03a7b3b36a902e80f4bf61207255c5841f41bddbe2e365266c55a5dbd4a1ae6d,2012-10-26 00:07:02,"(2012-08-01, 2013-01-01]"
12168,12168.0,05ebdcd2fc70e66e21e3066bdfaab8989f4cf7f639380d4da87b35737ecc17d5,2012-11-01 19:33:36,"(2012-08-01, 2013-01-01]"
12187,12187.0,11b3234a9cf9e7bf0c02a3b8f500744961e544996a4eb8674b89acd3e9f2454f,2012-11-07 23:13:18,"(2012-08-01, 2013-01-01]"
12189,12189.0,1149df11af5461535e8e0b40d146b5c32711220c6fec624ad9c05e0d4714de39,2012-11-20 11:51:00,"(2012-08-01, 2013-01-01]"
12229,12229.0,a12d507a4ef4fc19327342b83f042e394e824a31e2b97644795a70a1bcc49e99,2012-09-28 01:55:30,"(2012-08-01, 2013-01-01]"
12230,12230.0,117435f9e1eabafcaf90d72a42e4ba8b99a464786d7d2f3a5514ed4bc7fe0f17,2012-12-27 09:48:22,"(2012-08-01, 2013-01-01]"
12239,12239.0,5f92c389eda35b3833fa2fde8683a54a60fcac71deea1bc41f9896943a0244e2,2012-12-22 15:02:34,"(2012-08-01, 2013-01-01]"
12252,12252.0,03b9025d869a92e64664543531ba0d273547130f41e963f4b6171fe7199239cf,2012-12-20 20:48:26,"(2012-08-01, 2013-01-01]"
12256,12256.0,914a5d8999ba7ee821d218a9c3603408514c9eac55453ac193d50ec0e160ede0,2012-11-12 14:37:50,"(2012-08-01, 2013-01-01]"
12270,12270.0,04182e10e7a62861ff94fd84e47b5f9e49c5b535dde669186d281aee1659835c,2012-11-13 11:55:04,"(2012-08-01, 2013-01-01]"
12271,12271.0,7cdf6a2df3a0d624c708d5c27ef13aee07955559454e87b8b1f6965d20c473bb,2012-11-06 13:15:52,"(2012-08-01, 2013-01-01]"
12293,12293.0,03b075641f99461a174ed80c4506505454f43281ce292c243bc872c8f3715617,2012-08-01 21:58:22,"(2012-08-01, 2013-01-01]"
12294,12294.0,03ffefb5f547512fd3f09f4b789b64f7c0f25a3a9bce32ceb33198f01970bc9e,2012-10-05 18:40:20,"(2012-08-01, 2013-01-01]"
12296,12296.0,6ddae0b13864ca034b120f91c92294c3b7fe8b798ef3da9d648bc7cc4a693da1,2012-11-07 10:37:16,"(2012-08-01, 2013-01-01]"
12305,12305.0,0d256a8c65654fc7e24d9b14ee8c4e4ddd123ce14b300571a9efe37155f60821,2012-12-07 21:36:46,"(2012-08-01, 2013-01-01]"
12308,12308.0,114752a9b98878b161b5339b7c3447ee2468661c34511c31f22c83b3b152a11f,2012-12-19 16:48:06,"(2012-08-01, 2013-01-01]"
12328,12328.0,c843f98823807683661eaf35e32c40d942996d46da668b6192565a51d8773474,2012-10-11 11:38:36,"(2012-08-01, 2013-01-01]"
12329,12329.0,11e819ef6c1587e0d5338c80d3770d206f2a6214e638fdf405585082280a8ddc,2012-11-15 17:40:44,"(2012-08-01, 2013-01-01]"
12344,12344.0,036f4e9aa4229c4b3cbab77d39b853c2e359ef773840d52e479f36165ffacb32,2012-11-27 13:12:44,"(2012-08-01, 2013-01-01]"
12348,12348.0,110e2cf27957d44f22c4f3b9fe7c2854101c4a9138b91ccc0ebf77369d9e3359,2012-10-12 10:27:04,"(2012-08-01, 2013-01-01]"
12359,12359.0,03e5c1a2f6c8d49abcbb5ddfb15c84e8826e34b12e07f53a6e85e4897093f162,2012-11-10 09:23:24,"(2012-08-01, 2013-01-01]"
12361,12361.0,293d8611b31ad4001d31f7be1c64f96631bf0c0fa3b31e763f1f4a9fa73bfd66,2012-08-17 11:52:56,"(2012-08-01, 2013-01-01]"
12386,12386.0,113d3b92072562447ebe87786f8a3b69175263fca323e78cae76b4655c248e6e,2012-10-01 09:42:46,"(2012-08-01, 2013-01-01]"
12395,12395.0,11576c54cd734c4b63ec9eeea52cf7ffdfb749d7ac418aa947c49a7beee36860,2012-09-05 23:54:16,"(2012-08-01, 2013-01-01]"
12398,12398.0,03d807a3915098c7f418f84b8686333f2c5c373239ec894c1cefa6648b95b584,2012-09-12 11:13:54,"(2012-08-01, 2013-01-01]"
12406,12406.0,11650e9b04fd18b0d3601df94159b89e32f83bbe16b71df95aff1444c9f038ee,2012-10-20 23:19:28,"(2012-08-01, 2013-01-01]"
12423,12423.0,3df465af65327fd86d639b8313df82b2b1cbd17cca8db0baf38ab66d9f3a2da5,2012-08-25 12:24:34,"(2012-08-01, 2013-01-01]"
12461,12461.0,cb246c890fa57eea41e38484b8f64e763c434253cdc15faa09ff62bfcc135764,2012-12-16 19:33:50,"(2012-08-01, 2013-01-01]"
12463,12463.0,0338bbb0520b30217413cc837d8537b59df0e6db92d80be8591064a5cce82d33,2012-12-22 18:41:10,"(2012-08-01, 2013-01-01]"
12476,12476.0,033836612cd1e0eeb3f52ec7f55dca8a3c679be63f26649662fa9d3790f08715,2012-12-18 22:50:08,"(2012-08-01, 2013-01-01]"
12477,12477.0,03e913714cc62cd56f59a4540d7138f1235c2bc426f58469f17c825f461660cc,2012-08-25 10:48:44,"(2012-08-01, 2013-01-01]"
12479,12479.0,29d3c2c4c8e7e6e075917c4b5fe83b2c0b6e89efde6ff8268fd30d6e0090406d,2012-12-19 07:49:44,"(2012-08-01, 2013-01-01]"
12494,12494.0,11134bdb84680142f3f68b1ec609d0a772ebdd02e655eedfa76736591e031833,2012-09-30 21:21:56,"(2012-08-01, 2013-01-01]"
12496,12496.0,042826c2d71a1bc4b6311c812dae283f68c01890eb324a7bfb19c5d6fdb30b1d,2012-12-18 15:05:54,"(2012-08-01, 2013-01-01]"
12497,12497.0,03312a83d30f3026c201fa9495c745252429ad9d113a19d17bc7f150d84b8500,2012-11-04 15:23:00,"(2012-08-01, 2013-01-01]"
12518,12518.0,0340948b8846c1d10670234c04223de2a3025065eb207d44913e2afad29d8777,2012-11-19 14:00:12,"(2012-08-01, 2013-01-01]"
12521,12521.0,110be1e4a27055632eb50d895c1eaa1ed28087f4a311c96947343a3d2e1cde6d,2012-09-13 20:59:24,"(2012-08-01, 2013-01-01]"
12522,12522.0,039f29138640831b3bc0281a2c69687543c62248c487386b2ea472db3e34d2f9,2012-10-27 03:55:36,"(2012-08-01, 2013-01-01]"
12523,12523.0,13b9a4715fa59ba12adf4d513d32d9256d42c9896c5c35d4a34acc5dda55c755,2012-08-08 18:05:00,"(2012-08-01, 2013-01-01]"
12528,12528.0,11e1c46bdc136cc9ede113d960d2988659d13e34ec597f182c5e4e21271c79b5,2012-09-12 12:56:06,"(2012-08-01, 2013-01-01]"
12540,12540.0,03b38da46d67fb80883bc557cb6d16322f00db36f4900fccd28c691c02cf5f73,2012-12-18 12:55:46,"(2012-08-01, 2013-01-01]"
